Subject,Folder,Image,CDF,MaxCDF,MeanCDF,Onset,Offset
sub12,EP08_03,img257.jpg,64.09956904,64.09956904,13.11989047,76,156
sub12,EP08_07,img65.jpg,2.129833146,35.44231763,8.812639374,111,186
sub12,EP08_07,img97.jpg,15.55347481,35.44231763,8.812639374,111,186
sub12,EP08_07,img129.jpg,0,35.44231763,8.812639374,111,186
sub12,EP08_07,img161.jpg,35.44231763,35.44231763,8.812639374,111,186
sub12,EP08_07,img193.jpg,0,35.44231763,8.812639374,111,186
sub12,EP08_07,img225.jpg,8.56285003,35.44231763,8.812639374,111,186
sub12,EP08_07,img257.jpg,0,35.44231763,8.812639374,111,186
sub12,EP09_02,img65.jpg,5.513066056,5.513066056,1.837688685,16,101
sub12,EP09_02,img97.jpg,0,5.513066056,1.837688685,16,101
sub12,EP09_02,img129.jpg,0,5.513066056,1.837688685,16,101
sub12,EP09_06,img65.jpg,0,44.87252217,16.08341506,66,111
sub12,EP09_06,img97.jpg,44.87252217,44.87252217,16.08341506,66,111
sub12,EP09_06,img129.jpg,19.46113807,44.87252217,16.08341506,66,111
sub12,EP09_06,img161.jpg,0,44.87252217,16.08341506,66,111
sub12,EP16_02,img65.jpg,0,70.34817098,19.1334425,136,226
sub12,EP16_02,img97.jpg,70.34817098,70.34817098,19.1334425,136,226
sub12,EP16_02,img129.jpg,0,70.34817098,19.1334425,136,226
sub12,EP16_02,img161.jpg,40.86512562,70.34817098,19.1334425,136,226
sub12,EP16_02,img193.jpg,0,70.34817098,19.1334425,136,226
sub12,EP16_02,img225.jpg,0,70.34817098,19.1334425,136,226
sub12,EP16_02,img257.jpg,7.470517122,70.34817098,19.1334425,136,226
sub12,EP16_02,img289.jpg,8.624065653,70.34817098,19.1334425,136,226
sub12,EP16_02,img321.jpg,44.89310313,70.34817098,19.1334425,136,226
sub13,EP01_01,img65.jpg,24.23363636,24.23363636,8.247350201,76,131
sub13,EP01_01,img97.jpg,0,24.23363636,8.247350201,76,131
sub13,EP01_01,img129.jpg,0.508414248,24.23363636,8.247350201,76,131
sub13,EP01_02,img65.jpg,64.63741507,64.63741507,64.63741507,76,116
sub13,EP03_01,img65.jpg,0,0,0,31,111
sub13,EP08_01,img65.jpg,5.387503373,5.387503373,4.670638127,54,106
sub13,EP08_01,img97.jpg,3.953772882,5.387503373,4.670638127,54,106
sub13,EP09_10,img65.jpg,38.62990871,38.62990871,19.27895303,51,126
sub13,EP09_10,img97.jpg,19.2069504,38.62990871,19.27895303,51,126
sub13,EP09_10,img129.jpg,0,38.62990871,19.27895303,51,126
sub14,EP09_04,img65.jpg,25.57287341,25.57287341,25.57287341,21,106
sub15,EP04_02,img65.jpg,0,56.60745841,28.3037292,21,111
sub15,EP04_02,img97.jpg,56.60745841,56.60745841,28.3037292,21,111
sub16,EP01_05,img65.jpg,0,0,0,66,156
sub16,EP01_08,img65.jpg,6.262998159,6.262998159,2.571219202,73,110
sub16,EP01_08,img97.jpg,1.450659447,6.262998159,2.571219202,73,110
sub16,EP01_08,img129.jpg,0,6.262998159,2.571219202,73,110
sub16,EP01_09f,img65.jpg,59.85973688,59.85973688,26.41457995,51,163
sub16,EP01_09f,img97.jpg,0,59.85973688,26.41457995,51,163
sub16,EP01_09f,img129.jpg,19.38400297,59.85973688,26.41457995,51,163
sub16,EP04_02f,img65.jpg,10.05147253,66.03996031,10.36606322,181,271
sub16,EP04_02f,img97.jpg,20.95069211,66.03996031,10.36606322,181,271
sub16,EP04_02f,img129.jpg,0,66.03996031,10.36606322,181,271
sub16,EP04_02f,img161.jpg,14.03449881,66.03996031,10.36606322,181,271
sub16,EP04_02f,img193.jpg,3.766521492,66.03996031,10.36606322,181,271
sub16,EP04_02f,img225.jpg,0,66.03996031,10.36606322,181,271
sub16,EP04_02f,img257.jpg,0,66.03996031,10.36606322,181,271
sub16,EP04_02f,img289.jpg,66.03996031,66.03996031,10.36606322,181,271
sub16,EP04_02f,img321.jpg,0,66.03996031,10.36606322,181,271
sub16,EP04_02f,img353.jpg,0,66.03996031,10.36606322,181,271
sub16,EP04_02f,img385.jpg,0,66.03996031,10.36606322,181,271
sub16,EP04_02f,img417.jpg,41.36929861,66.03996031,10.36606322,181,271
sub16,EP04_02f,img449.jpg,0,66.03996031,10.36606322,181,271
sub16,EP04_02f,img481.jpg,5.038879017,66.03996031,10.36606322,181,271
sub16,EP04_02f,img513.jpg,0,66.03996031,10.36606322,181,271
sub16,EP04_02f,img545.jpg,0,66.03996031,10.36606322,181,271
sub16,EP04_02f,img577.jpg,14.97175184,66.03996031,10.36606322,181,271
sub17,EP01_06,img65.jpg,0,43.57201989,14.74114217,81,121
sub17,EP01_06,img97.jpg,43.57201989,43.57201989,14.74114217,81,121
sub17,EP01_06,img129.jpg,0.651406635,43.57201989,14.74114217,81,121
sub17,EP01_13,img65.jpg,0,28.65333936,11.38346275,76,166
sub17,EP01_13,img97.jpg,6.547292249,28.65333936,11.38346275,76,166
sub17,EP01_13,img129.jpg,27.70221746,28.65333936,11.38346275,76,166
sub17,EP01_13,img161.jpg,28.65333936,28.65333936,11.38346275,76,166
sub17,EP01_13,img193.jpg,0,28.65333936,11.38346275,76,166
sub17,EP01_13,img225.jpg,24.72965332,28.65333936,11.38346275,76,166
sub17,EP01_13,img257.jpg,2.055889952,28.65333936,11.38346275,76,166
sub17,EP01_13,img289.jpg,1.379309699,28.65333936,11.38346275,76,166
sub17,EP01_15,img65.jpg,16.18774131,54.86249362,23.68341164,86,126
sub17,EP01_15,img97.jpg,0,54.86249362,23.68341164,86,126
sub17,EP01_15,img129.jpg,54.86249362,54.86249362,23.68341164,86,126
sub17,EP02_01,img65.jpg,31.91075177,33.31538292,15.88869035,91,136
sub17,EP02_01,img97.jpg,0,33.31538292,15.88869035,91,136
sub17,EP02_01,img129.jpg,33.31538292,33.31538292,15.88869035,91,136
sub17,EP02_01,img161.jpg,30.10600743,33.31538292,15.88869035,91,136
sub17,EP02_01,img193.jpg,0,33.31538292,15.88869035,91,136
sub17,EP02_01,img225.jpg,0,33.31538292,15.88869035,91,136
sub17,EP02_03,img65.jpg,15.11153673,80.55596638,19.86105554,81,131
sub17,EP02_03,img97.jpg,0,80.55596638,19.86105554,81,131
sub17,EP02_03,img129.jpg,32.07792441,80.55596638,19.86105554,81,131
sub17,EP02_03,img161.jpg,0,80.55596638,19.86105554,81,131
sub17,EP02_03,img193.jpg,0,80.55596638,19.86105554,81,131
sub17,EP02_03,img225.jpg,80.55596638,80.55596638,19.86105554,81,131
sub17,EP02_03,img257.jpg,0,80.55596638,19.86105554,81,131
sub17,EP02_03,img289.jpg,31.14301676,80.55596638,19.86105554,81,131
sub17,EP02_11,img65.jpg,0,54.05595023,12.44732979,161,210
sub17,EP02_11,img97.jpg,54.05595023,54.05595023,12.44732979,161,210
sub17,EP02_11,img129.jpg,0,54.05595023,12.44732979,161,210
sub17,EP02_11,img161.jpg,0,54.05595023,12.44732979,161,210
sub17,EP02_11,img193.jpg,46.5844879,54.05595023,12.44732979,161,210
sub17,EP02_11,img225.jpg,18.25874,54.05595023,12.44732979,161,210
sub17,EP02_11,img257.jpg,0,54.05595023,12.44732979,161,210
sub17,EP02_11,img289.jpg,0.846940565,54.05595023,12.44732979,161,210
sub17,EP02_11,img321.jpg,17.17450902,54.05595023,12.44732979,161,210
sub17,EP02_11,img353.jpg,0,54.05595023,12.44732979,161,210
sub17,EP02_11,img385.jpg,0,54.05595023,12.44732979,161,210
sub17,EP02_18f,img65.jpg,0,26.79149095,6.101363448,91,181
sub17,EP02_18f,img97.jpg,0,26.79149095,6.101363448,91,181
sub17,EP02_18f,img129.jpg,0,26.79149095,6.101363448,91,181
sub17,EP02_18f,img161.jpg,9.816689738,26.79149095,6.101363448,91,181
sub17,EP02_18f,img193.jpg,26.79149095,26.79149095,6.101363448,91,181
sub17,EP02_18f,img225.jpg,0,26.79149095,6.101363448,91,181
sub17,EP03_02,img65.jpg,0,66.37892178,12.54872527,118,161
sub17,EP03_02,img97.jpg,0,66.37892178,12.54872527,118,161
sub17,EP03_02,img129.jpg,34.01088037,66.37892178,12.54872527,118,161
sub17,EP03_02,img161.jpg,0,66.37892178,12.54872527,118,161
sub17,EP03_02,img193.jpg,0,66.37892178,12.54872527,118,161
sub17,EP03_02,img225.jpg,66.37892178,66.37892178,12.54872527,118,161
sub17,EP03_02,img257.jpg,0,66.37892178,12.54872527,118,161
sub17,EP03_02,img289.jpg,0,66.37892178,12.54872527,118,161
sub17,EP03_09,img65.jpg,34.74188822,34.74188822,12.53847071,96,161
sub17,EP03_09,img97.jpg,8.801940192,34.74188822,12.53847071,96,161
sub17,EP03_09,img129.jpg,2.354690459,34.74188822,12.53847071,96,161
sub17,EP03_09,img161.jpg,0,34.74188822,12.53847071,96,161
sub17,EP03_09,img193.jpg,0,34.74188822,12.53847071,96,161
sub17,EP03_09,img225.jpg,27.46512654,34.74188822,12.53847071,96,161
sub17,EP03_09,img257.jpg,0,34.74188822,12.53847071,96,161
sub17,EP03_09,img289.jpg,0.887328984,34.74188822,12.53847071,96,161
sub17,EP03_09,img321.jpg,33.24284683,34.74188822,12.53847071,96,161
sub17,EP03_09,img353.jpg,0,34.74188822,12.53847071,96,161
sub17,EP03_09,img385.jpg,28.53218383,34.74188822,12.53847071,96,161
sub17,EP03_09,img417.jpg,28.36735856,34.74188822,12.53847071,96,161
sub17,EP03_09,img449.jpg,0,34.74188822,12.53847071,96,161
sub17,EP03_09,img481.jpg,0,34.74188822,12.53847071,96,161
sub17,EP03_09,img513.jpg,0,34.74188822,12.53847071,96,161
sub17,EP03_09,img545.jpg,27.15943885,34.74188822,12.53847071,96,161
sub17,EP03_09,img577.jpg,0,34.74188822,12.53847071,96,161
sub17,EP03_09,img609.jpg,34.13967038,34.74188822,12.53847071,96,161
sub17,EP05_02,img65.jpg,0,0,0,25,121
sub17,EP05_09,img65.jpg,26.01068965,32.39552836,11.09323283,121,196
sub17,EP05_09,img97.jpg,0,32.39552836,11.09323283,121,196
sub17,EP05_09,img129.jpg,8.15317896,32.39552836,11.09323283,121,196
sub17,EP05_09,img161.jpg,0,32.39552836,11.09323283,121,196
sub17,EP05_09,img193.jpg,32.39552836,32.39552836,11.09323283,121,196
sub17,EP05_09,img225.jpg,0,32.39552836,11.09323283,121,196
sub17,EP05_10,img65.jpg,0,26.95930119,12.69913371,111,151
sub17,EP05_10,img97.jpg,26.95930119,26.95930119,12.69913371,111,151
sub17,EP05_10,img129.jpg,0,26.95930119,12.69913371,111,151
sub17,EP05_10,img161.jpg,23.83723364,26.95930119,12.69913371,111,151
sub17,EP06_04,img65.jpg,0,0,0,71,161
sub17,EP06_04,img97.jpg,0,0,0,71,161
sub17,EP06_07,img65.jpg,0,32.78608657,9.697668361,216,246
sub17,EP06_07,img97.jpg,21.07909949,32.78608657,9.697668361,216,246
sub17,EP06_07,img129.jpg,16.19715229,32.78608657,9.697668361,216,246
sub17,EP06_07,img161.jpg,0,32.78608657,9.697668361,216,246
sub17,EP06_07,img193.jpg,32.78608657,32.78608657,9.697668361,216,246
sub17,EP06_07,img225.jpg,7.473163367,32.78608657,9.697668361,216,246
sub17,EP06_07,img257.jpg,0,32.78608657,9.697668361,216,246
sub17,EP06_07,img289.jpg,0.045845159,32.78608657,9.697668361,216,246
sub17,EP06_08,img65.jpg,14.25130577,31.35661584,10.89580493,156,231
sub17,EP06_08,img97.jpg,0,31.35661584,10.89580493,156,231
sub17,EP06_08,img129.jpg,26.33623035,31.35661584,10.89580493,156,231
sub17,EP06_08,img161.jpg,0,31.35661584,10.89580493,156,231
sub17,EP06_08,img193.jpg,31.35661584,31.35661584,10.89580493,156,231
sub17,EP06_08,img225.jpg,15.22228746,31.35661584,10.89580493,156,231
sub17,EP06_08,img257.jpg,0,31.35661584,10.89580493,156,231
sub17,EP06_08,img289.jpg,0,31.35661584,10.89580493,156,231
sub17,EP07_01,img65.jpg,0,0,0,21,115
sub17,EP07_01,img97.jpg,0,0,0,21,115
sub17,EP08_02,img65.jpg,31.30107569,31.30107569,31.30107569,21,88
sub17,EP08_03,img65.jpg,79.71367821,79.71367821,79.71367821,51,84
sub17,EP10_06,img65.jpg,0,57.00187507,21.65011034,104,161
sub17,EP10_06,img97.jpg,57.00187507,57.00187507,21.65011034,104,161
sub17,EP10_06,img129.jpg,0,57.00187507,21.65011034,104,161
sub17,EP10_06,img161.jpg,29.59856627,57.00187507,21.65011034,104,161
sub17,EP11_02,img65.jpg,54.62089959,54.62089959,23.6735625,36,121
sub17,EP11_02,img97.jpg,0,54.62089959,23.6735625,36,121
sub17,EP11_02,img129.jpg,0,54.62089959,23.6735625,36,121
sub17,EP11_02,img161.jpg,38.90658665,54.62089959,23.6735625,36,121
sub17,EP11_02,img193.jpg,24.84032628,54.62089959,23.6735625,36,121
sub17,EP12_03,img65.jpg,31.07693924,37.89552404,11.19111766,131,184
sub17,EP12_03,img97.jpg,0,37.89552404,11.19111766,131,184
sub17,EP12_03,img129.jpg,37.89552404,37.89552404,11.19111766,131,184
sub17,EP12_03,img161.jpg,0,37.89552404,11.19111766,131,184
sub17,EP12_03,img193.jpg,0,37.89552404,11.19111766,131,184
sub17,EP12_03,img225.jpg,15.21419793,37.89552404,11.19111766,131,184
sub17,EP12_03,img257.jpg,0,37.89552404,11.19111766,131,184
sub17,EP12_03,img289.jpg,0,37.89552404,11.19111766,131,184
sub17,EP12_03,img321.jpg,16.53339768,37.89552404,11.19111766,131,184
sub17,EP13_01,img65.jpg,0,58.57876279,16.75403635,146,191
sub17,EP13_01,img97.jpg,25.19141894,58.57876279,16.75403635,146,191
sub17,EP13_01,img129.jpg,0,58.57876279,16.75403635,146,191
sub17,EP13_01,img161.jpg,0,58.57876279,16.75403635,146,191
sub17,EP13_01,img193.jpg,58.57876279,58.57876279,16.75403635,146,191
sub17,EP13_03,img65.jpg,0,29.80773459,7.582156531,51,136
sub17,EP13_03,img97.jpg,29.80773459,29.80773459,7.582156531,51,136
sub17,EP13_03,img129.jpg,0.520891532,29.80773459,7.582156531,51,136
sub17,EP13_03,img161.jpg,0,29.80773459,7.582156531,51,136
sub17,EP13_04,img65.jpg,23.52484372,23.52484372,11.76242186,86,121
sub17,EP13_04,img97.jpg,0,23.52484372,11.76242186,86,121
sub17,EP13_06,img65.jpg,23.96074333,29.5591622,12.51623672,86,131
sub17,EP13_06,img97.jpg,2.547320127,29.5591622,12.51623672,86,131
sub17,EP13_06,img129.jpg,1.987620444,29.5591622,12.51623672,86,131
sub17,EP13_06,img161.jpg,0,29.5591622,12.51623672,86,131
sub17,EP13_06,img193.jpg,29.5591622,29.5591622,12.51623672,86,131
sub17,EP13_06,img225.jpg,0,29.5591622,12.51623672,86,131
sub17,EP13_06,img257.jpg,29.55881097,29.5591622,12.51623672,86,131
sub17,EP13_09,img65.jpg,0,13.84196162,5.008168583,6,101
sub17,EP13_09,img97.jpg,0,13.84196162,5.008168583,6,101
sub17,EP13_09,img129.jpg,13.84196162,13.84196162,5.008168583,6,101
sub17,EP13_09,img161.jpg,6.190712714,13.84196162,5.008168583,6,101
sub17,EP15_01,img65.jpg,0,37.96683131,10.98014385,81,111
sub17,EP15_01,img97.jpg,12.89210982,37.96683131,10.98014385,81,111
sub17,EP15_01,img129.jpg,0,37.96683131,10.98014385,81,111
sub17,EP15_01,img161.jpg,28.12307369,37.96683131,10.98014385,81,111
sub17,EP15_01,img193.jpg,0,37.96683131,10.98014385,81,111
sub17,EP15_01,img225.jpg,0,37.96683131,10.98014385,81,111
sub17,EP15_01,img257.jpg,37.96683131,37.96683131,10.98014385,81,111
sub17,EP15_01,img289.jpg,12.04402069,37.96683131,10.98014385,81,111
sub17,EP15_01,img321.jpg,7.795259177,37.96683131,10.98014385,81,111
sub17,EP15_03,img65.jpg,25.05562685,69.96544321,14.46166837,319,356
sub17,EP15_03,img97.jpg,0.007008554,69.96544321,14.46166837,319,356
sub17,EP15_03,img129.jpg,0,69.96544321,14.46166837,319,356
sub17,EP15_03,img161.jpg,69.96544321,69.96544321,14.46166837,319,356
sub17,EP15_03,img193.jpg,0,69.96544321,14.46166837,319,356
sub17,EP15_03,img225.jpg,28.27913496,69.96544321,14.46166837,319,356
sub17,EP15_03,img257.jpg,17.65287504,69.96544321,14.46166837,319,356
sub17,EP15_03,img289.jpg,0,69.96544321,14.46166837,319,356
sub17,EP15_03,img321.jpg,0,69.96544321,14.46166837,319,356
sub17,EP15_03,img353.jpg,28.55287058,69.96544321,14.46166837,319,356
sub17,EP15_03,img385.jpg,0,69.96544321,14.46166837,319,356
sub17,EP15_03,img417.jpg,0,69.96544321,14.46166837,319,356
sub17,EP15_03,img449.jpg,41.43406383,69.96544321,14.46166837,319,356
sub17,EP15_03,img481.jpg,34.90133935,69.96544321,14.46166837,319,356
sub17,EP15_03,img513.jpg,0,69.96544321,14.46166837,319,356
sub17,EP15_03,img545.jpg,0,69.96544321,14.46166837,319,356
sub17,EP15_03,img577.jpg,0,69.96544321,14.46166837,319,356
sub17,EP15_04,img65.jpg,0.298199554,33.31610481,11.20476812,109,185
sub17,EP15_04,img97.jpg,0,33.31610481,11.20476812,109,185
sub17,EP15_04,img129.jpg,33.31610481,33.31610481,11.20476812,109,185
sub17,EP18_07,img65.jpg,0,0,0,36,103
sub18,EP08_01,img65.jpg,11.55664893,72.07205252,14.70157877,111,147
sub18,EP08_01,img97.jpg,0,72.07205252,14.70157877,111,147
sub18,EP08_01,img129.jpg,0,72.07205252,14.70157877,111,147
sub18,EP08_01,img161.jpg,4.580771169,72.07205252,14.70157877,111,147
sub18,EP08_01,img193.jpg,0,72.07205252,14.70157877,111,147
sub18,EP08_01,img225.jpg,72.07205252,72.07205252,14.70157877,111,147
sub18,EP18_01,img65.jpg,0,41.15347019,10.97738841,66,126
sub18,EP18_01,img97.jpg,36.52325643,41.15347019,10.97738841,66,126
sub18,EP18_01,img129.jpg,0,41.15347019,10.97738841,66,126
sub18,EP18_01,img161.jpg,0,41.15347019,10.97738841,66,126
sub18,EP18_01,img193.jpg,41.15347019,41.15347019,10.97738841,66,126
sub18,EP18_01,img225.jpg,0,41.15347019,10.97738841,66,126
sub18,EP18_01,img257.jpg,12.7884742,41.15347019,10.97738841,66,126
sub18,EP18_01,img289.jpg,0,41.15347019,10.97738841,66,126
sub18,EP18_01,img321.jpg,19.30868329,41.15347019,10.97738841,66,126
sub18,EP18_01,img353.jpg,0,41.15347019,10.97738841,66,126
sub18,EP19_01,img65.jpg,12.83118162,29.26387273,6.078904121,95,140
sub18,EP19_01,img97.jpg,0,29.26387273,6.078904121,95,140
sub18,EP19_01,img129.jpg,0,29.26387273,6.078904121,95,140
sub18,EP19_01,img161.jpg,7.652013784,29.26387273,6.078904121,95,140
sub18,EP19_01,img193.jpg,6.624165873,29.26387273,6.078904121,95,140
sub18,EP19_01,img225.jpg,0,29.26387273,6.078904121,95,140
sub18,EP19_01,img257.jpg,0,29.26387273,6.078904121,95,140
sub18,EP19_01,img289.jpg,4.417807196,29.26387273,6.078904121,95,140
sub18,EP19_01,img321.jpg,29.26387273,29.26387273,6.078904121,95,140
sub18,EP19_01,img353.jpg,0,29.26387273,6.078904121,95,140
sub19,EP01_01f,img65.jpg,0,35.19432215,11.47783996,121,220
sub19,EP01_01f,img97.jpg,0,35.19432215,11.47783996,121,220
sub19,EP01_01f,img129.jpg,35.19432215,35.19432215,11.47783996,121,220
sub19,EP01_01f,img161.jpg,26.05624651,35.19432215,11.47783996,121,220
sub19,EP01_01f,img193.jpg,0,35.19432215,11.47783996,121,220
sub19,EP01_01f,img225.jpg,0,35.19432215,11.47783996,121,220
sub19,EP01_01f,img257.jpg,0,35.19432215,11.47783996,121,220
sub19,EP01_01f,img289.jpg,16.47184367,35.19432215,11.47783996,121,220
sub19,EP01_01f,img321.jpg,25.5781473,35.19432215,11.47783996,121,220
sub19,EP01_02f,img65.jpg,0,26.16517518,9.919624943,36,127
sub19,EP01_02f,img97.jpg,26.16517518,26.16517518,9.919624943,36,127
sub19,EP01_02f,img129.jpg,23.43294954,26.16517518,9.919624943,36,127
sub19,EP01_02f,img161.jpg,0,26.16517518,9.919624943,36,127
sub19,EP01_02f,img193.jpg,0,26.16517518,9.919624943,36,127
sub19,EP02_01,img65.jpg,49.50729577,49.50729577,24.75364789,91,151
sub19,EP02_01,img97.jpg,0,49.50729577,24.75364789,91,151
sub19,EP06_01f,img65.jpg,30.40985851,30.40985851,6.283098272,146,201
sub19,EP06_01f,img97.jpg,0,30.40985851,6.283098272,146,201
sub19,EP06_01f,img129.jpg,0,30.40985851,6.283098272,146,201
sub19,EP06_01f,img161.jpg,0,30.40985851,6.283098272,146,201
sub19,EP06_01f,img193.jpg,12.67356293,30.40985851,6.283098272,146,201
sub19,EP06_01f,img225.jpg,7.181364732,30.40985851,6.283098272,146,201
sub19,EP06_01f,img257.jpg,0,30.40985851,6.283098272,146,201
sub19,EP06_01f,img289.jpg,0,30.40985851,6.283098272,146,201
sub19,EP06_02f,img65.jpg,0,38.77736312,6.98312283,211,291
sub19,EP06_02f,img97.jpg,36.88902481,38.77736312,6.98312283,211,291
sub19,EP06_02f,img129.jpg,0,38.77736312,6.98312283,211,291
sub19,EP06_02f,img161.jpg,0,38.77736312,6.98312283,211,291
sub19,EP06_02f,img193.jpg,0,38.77736312,6.98312283,211,291
sub19,EP06_02f,img225.jpg,0,38.77736312,6.98312283,211,291
sub19,EP06_02f,img257.jpg,38.77736312,38.77736312,6.98312283,211,291
sub19,EP06_02f,img289.jpg,0,38.77736312,6.98312283,211,291
sub19,EP06_02f,img321.jpg,0,38.77736312,6.98312283,211,291
sub19,EP06_02f,img353.jpg,5.029812029,38.77736312,6.98312283,211,291
sub19,EP06_02f,img385.jpg,0,38.77736312,6.98312283,211,291
sub19,EP06_02f,img417.jpg,3.101273997,38.77736312,6.98312283,211,291
sub19,EP08_02,img65.jpg,14.2392759,61.02233815,13.56071464,76,155
sub19,EP08_02,img97.jpg,0,61.02233815,13.56071464,76,155
sub19,EP08_02,img129.jpg,61.02233815,61.02233815,13.56071464,76,155
sub19,EP08_02,img161.jpg,0,61.02233815,13.56071464,76,155
sub19,EP08_02,img193.jpg,1.035671134,61.02233815,13.56071464,76,155
sub19,EP08_02,img225.jpg,5.067002652,61.02233815,13.56071464,76,155
sub19,EP11_01f,img65.jpg,0,0,0,61,116
sub19,EP11_01f,img97.jpg,0,0,0,61,116
sub19,EP11_01f,img129.jpg,0,0,0,61,116
sub19,EP11_04f,img65.jpg,1.108049702,41.45326687,9.837880408,76,131
sub19,EP11_04f,img97.jpg,29.19238007,41.45326687,9.837880408,76,131
sub19,EP11_04f,img129.jpg,0,41.45326687,9.837880408,76,131
sub19,EP11_04f,img161.jpg,19.98832278,41.45326687,9.837880408,76,131
sub19,EP11_04f,img193.jpg,0,41.45326687,9.837880408,76,131
sub19,EP11_04f,img225.jpg,0,41.45326687,9.837880408,76,131
sub19,EP11_04f,img257.jpg,41.45326687,41.45326687,9.837880408,76,131
sub19,EP11_04f,img289.jpg,0,41.45326687,9.837880408,76,131
sub19,EP11_04f,img321.jpg,12.16820625,41.45326687,9.837880408,76,131
sub19,EP11_04f,img353.jpg,0,41.45326687,9.837880408,76,131
sub19,EP11_04f,img385.jpg,4.306458823,41.45326687,9.837880408,76,131
sub19,EP13_01,img65.jpg,0,19.39145974,7.009577253,71,156
sub19,EP13_01,img97.jpg,19.39145974,19.39145974,7.009577253,71,156
sub19,EP13_01,img129.jpg,5.497624613,19.39145974,7.009577253,71,156
sub19,EP13_01,img161.jpg,7.944529466,19.39145974,7.009577253,71,156
sub19,EP13_01,img193.jpg,9.223849695,19.39145974,7.009577253,71,156
sub19,EP13_01,img225.jpg,0,19.39145974,7.009577253,71,156
sub19,EP15_03f,img65.jpg,0,0,0,51,101
sub19,EP16_01,img65.jpg,17.65938531,25.51512832,8.634902726,86,136
sub19,EP16_01,img97.jpg,25.51512832,25.51512832,8.634902726,86,136
sub19,EP16_01,img129.jpg,0,25.51512832,8.634902726,86,136
sub19,EP16_01,img161.jpg,0,25.51512832,8.634902726,86,136
sub19,EP16_01,img193.jpg,0,25.51512832,8.634902726,86,136
sub19,EP16_02,img65.jpg,0,16.48577193,4.712463841,61,101
sub19,EP16_02,img97.jpg,0,16.48577193,4.712463841,61,101
sub19,EP16_02,img129.jpg,7.076547275,16.48577193,4.712463841,61,101
sub19,EP16_02,img161.jpg,0,16.48577193,4.712463841,61,101
sub19,EP16_02,img193.jpg,16.48577193,16.48577193,4.712463841,61,101
sub19,EP19_01,img65.jpg,1.939052434,21.25889263,8.312144668,66,101
sub19,EP19_01,img97.jpg,18.36277828,21.25889263,8.312144668,66,101
sub19,EP19_01,img129.jpg,0,21.25889263,8.312144668,66,101
sub19,EP19_01,img161.jpg,0,21.25889263,8.312144668,66,101
sub19,EP19_01,img193.jpg,21.25889263,21.25889263,8.312144668,66,101
sub19,EP19_02,img65.jpg,0,50.84271527,12.45446755,106,151
sub19,EP19_02,img97.jpg,50.84271527,50.84271527,12.45446755,106,151
sub19,EP19_02,img129.jpg,0,50.84271527,12.45446755,106,151
sub19,EP19_02,img161.jpg,0,50.84271527,12.45446755,106,151
sub19,EP19_02,img193.jpg,49.06051908,50.84271527,12.45446755,106,151
sub19,EP19_02,img225.jpg,0,50.84271527,12.45446755,106,151
sub19,EP19_02,img257.jpg,0,50.84271527,12.45446755,106,151
sub19,EP19_02,img289.jpg,12.18697364,50.84271527,12.45446755,106,151
sub19,EP19_02,img321.jpg,0,50.84271527,12.45446755,106,151
sub19,EP19_03,img65.jpg,15.37307427,15.37307427,7.716465735,61,116
sub19,EP19_03,img97.jpg,0,15.37307427,7.716465735,61,116
sub19,EP19_03,img129.jpg,7.776322932,15.37307427,7.716465735,61,116
sub19,EP19_04,img65.jpg,12.08323217,29.65981261,20.87152239,46,86
sub19,EP19_04,img97.jpg,29.65981261,29.65981261,20.87152239,46,86
sub20,EP01_03,img65.jpg,0,35.12133623,8.824393916,76,126
sub20,EP01_03,img97.jpg,0,35.12133623,8.824393916,76,126
sub20,EP01_03,img129.jpg,35.12133623,35.12133623,8.824393916,76,126
sub20,EP01_03,img161.jpg,14.18966301,35.12133623,8.824393916,76,126
sub20,EP01_03,img193.jpg,3.635364253,35.12133623,8.824393916,76,126
sub20,EP01_03,img225.jpg,0,35.12133623,8.824393916,76,126
sub20,EP03_02,img65.jpg,5.144702683,5.144702683,2.039266723,45,111
sub20,EP03_02,img97.jpg,0.973097485,5.144702683,2.039266723,45,111
sub20,EP03_02,img129.jpg,0,5.144702683,2.039266723,45,111
sub20,EP06_03,img65.jpg,0,50.6404899,25.32024495,31,61
sub20,EP06_03,img97.jpg,50.6404899,50.6404899,25.32024495,31,61
sub20,EP07_04,img65.jpg,74.82033493,74.82033493,15.00951852,96,151
sub20,EP07_04,img97.jpg,0,74.82033493,15.00951852,96,151
sub20,EP07_04,img129.jpg,0,74.82033493,15.00951852,96,151
sub20,EP07_04,img161.jpg,0,74.82033493,15.00951852,96,151
sub20,EP07_04,img193.jpg,0,74.82033493,15.00951852,96,151
sub20,EP07_04,img225.jpg,53.37963749,74.82033493,15.00951852,96,151
sub20,EP07_04,img257.jpg,0,74.82033493,15.00951852,96,151
sub20,EP07_04,img289.jpg,6.885694234,74.82033493,15.00951852,96,151
sub20,EP07_04,img321.jpg,0,74.82033493,15.00951852,96,151
sub20,EP10_02,img65.jpg,0,28.71460381,8.451997302,131,216
sub20,EP10_02,img97.jpg,0,28.71460381,8.451997302,131,216
sub20,EP10_02,img129.jpg,28.71460381,28.71460381,8.451997302,131,216
sub20,EP10_02,img161.jpg,21.99738,28.71460381,8.451997302,131,216
sub20,EP10_02,img193.jpg,0,28.71460381,8.451997302,131,216
