Subject,Folder,Number,Label,GT
sub10,EP10_01f,127,1,1
sub10,EP10_01f,128,1,1
sub10,EP10_01f,129,1,1
sub10,EP10_01f,130,0,1
sub10,EP10_01f,131,0,1
sub10,EP10_01f,132,0,1
sub10,EP10_01f,133,0,1
sub10,EP10_01f,134,0,1
sub10,EP10_01f,135,0,1
sub10,EP10_01f,136,0,1
sub10,EP10_01f,137,0,1
sub10,EP10_01f,138,0,1
sub10,EP10_01f,139,0,1
sub10,EP10_01f,140,0,1
sub10,EP10_01f,141,0,1
sub10,EP10_01f,142,0,1
sub10,EP10_01f,143,0,1
sub10,EP10_01f,144,0,1
sub10,EP10_01f,145,0,1
sub10,EP10_01f,146,0,1
sub10,EP10_01f,147,0,1
sub10,EP10_01f,148,0,1
sub10,EP10_01f,149,0,1
sub10,EP10_01f,150,0,1
sub10,EP10_01f,151,0,1
sub10,EP10_01f,152,0,1
sub10,EP10_01f,153,0,1
sub10,EP10_01f,154,0,1
sub10,EP10_01f,155,0,1
sub10,EP10_01f,156,0,1
sub10,EP10_01f,157,0,1
sub10,EP10_01f,158,0,1
sub10,EP10_01f,159,0,1
sub10,EP10_01f,160,0,1
sub10,EP10_01f,161,0,1
sub10,EP10_01f,162,0,1
sub10,EP10_01f,163,0,1
sub10,EP10_01f,164,0,1
sub10,EP10_01f,165,0,1
sub10,EP10_01f,166,0,1
sub10,EP10_01f,167,0,1
sub10,EP10_01f,168,0,1
sub10,EP10_01f,169,0,1
sub10,EP10_01f,170,0,1
sub10,EP10_01f,171,0,1
sub10,EP10_01f,172,0,0
sub10,EP10_01f,173,0,0
sub10,EP10_01f,174,0,0
sub10,EP10_01f,175,0,0
sub10,EP10_01f,176,0,0
sub10,EP10_01f,177,0,0
sub10,EP10_01f,178,0,0
sub10,EP10_01f,179,0,0
sub10,EP10_01f,180,0,0
sub10,EP10_01f,181,0,0
sub10,EP10_01f,182,0,0
sub10,EP10_01f,183,0,0
sub10,EP10_01f,184,0,0
sub10,EP10_01f,185,0,0
sub10,EP10_01f,186,0,0
sub10,EP10_01f,187,0,0
sub10,EP10_01f,188,0,0
sub10,EP10_01f,189,0,0
sub10,EP10_01f,190,0,0
sub10,EP10_01f,191,0,0
sub10,EP10_01f,192,0,0
sub10,EP10_01f,193,0,0
sub10,EP11_01,0,0,0
sub10,EP11_01,1,0,0
sub10,EP11_01,2,0,0
sub10,EP11_01,3,0,0
sub10,EP11_01,4,0,0
sub10,EP11_01,5,0,0
sub10,EP11_01,6,0,0
sub10,EP11_01,7,0,0
sub10,EP11_01,8,0,0
sub10,EP11_01,9,0,0
sub10,EP11_01,10,0,0
sub10,EP11_01,11,0,0
sub10,EP11_01,12,0,0
sub10,EP11_01,13,0,0
sub10,EP11_01,14,0,0
sub10,EP11_01,15,0,0
sub10,EP11_01,16,0,0
sub10,EP11_01,17,0,0
sub10,EP11_01,18,0,0
sub10,EP11_01,19,0,0
sub10,EP11_01,20,0,0
sub10,EP11_01,21,0,0
sub10,EP11_01,22,0,0
sub10,EP11_01,23,0,0
sub10,EP11_01,24,0,0
sub10,EP11_01,25,0,0
sub10,EP11_01,26,0,0
sub10,EP11_01,27,0,0
sub10,EP11_01,28,0,0
sub10,EP11_01,29,0,0
sub10,EP11_01,30,0,0
sub10,EP11_01,31,0,1
sub10,EP11_01,32,0,1
sub10,EP11_01,33,1,1
sub10,EP11_01,34,1,1
sub10,EP11_01,35,1,1
sub10,EP11_01,36,1,1
sub10,EP11_01,37,1,1
sub10,EP11_01,38,1,1
sub10,EP11_01,39,1,1
sub10,EP11_01,40,1,1
sub10,EP11_01,41,1,1
sub10,EP11_01,42,1,1
sub10,EP11_01,43,1,1
sub10,EP11_01,44,1,1
sub10,EP11_01,45,1,1
sub10,EP11_01,46,1,1
sub10,EP11_01,47,1,1
sub10,EP11_01,48,1,1
sub10,EP11_01,49,1,1
sub10,EP11_01,50,1,1
sub10,EP11_01,51,1,1
sub10,EP11_01,52,1,1
sub10,EP11_01,53,1,1
sub10,EP11_01,54,1,1
sub10,EP11_01,55,1,1
sub10,EP11_01,56,1,1
sub10,EP11_01,57,1,1
sub10,EP11_01,58,1,1
sub10,EP11_01,59,1,1
sub10,EP11_01,60,1,1
sub10,EP11_01,61,1,1
sub10,EP11_01,62,1,1
sub10,EP11_01,63,1,1
sub10,EP11_01,64,1,1
sub10,EP11_01,65,1,1
sub10,EP11_01,66,1,1
sub10,EP11_01,67,1,1
sub10,EP11_01,68,1,1
sub10,EP11_01,69,1,1
sub10,EP11_01,70,1,1
sub10,EP11_01,71,1,1
sub10,EP11_01,72,1,1
sub10,EP11_01,73,1,1
sub10,EP11_01,74,1,1
sub10,EP11_01,75,1,1
sub10,EP11_01,76,1,1
sub10,EP11_01,77,1,1
sub10,EP11_01,78,1,1
sub10,EP11_01,79,1,1
sub10,EP11_01,80,1,1
sub10,EP11_01,81,1,1
sub10,EP11_01,82,1,1
sub10,EP11_01,83,1,1
sub10,EP11_01,84,1,1
sub10,EP11_01,85,1,1
sub10,EP11_01,86,1,1
sub10,EP11_01,87,1,1
sub10,EP11_01,88,1,1
sub10,EP11_01,89,1,1
sub10,EP11_01,90,1,1
sub10,EP11_01,91,1,1
sub10,EP11_01,92,1,1
sub10,EP11_01,93,1,1
sub10,EP11_01,94,1,1
sub10,EP11_01,95,1,1
sub10,EP11_01,96,1,1
sub10,EP11_01,97,1,1
sub10,EP11_01,98,0,1
sub10,EP11_01,99,0,1
sub10,EP11_01,100,0,1
sub10,EP11_01,101,0,1
sub10,EP11_01,102,0,0
sub10,EP11_01,103,0,0
sub10,EP11_01,104,0,0
sub10,EP11_01,105,0,0
sub10,EP11_01,106,0,0
sub10,EP11_01,107,0,0
sub10,EP11_01,108,0,0
sub10,EP11_01,109,0,0
sub10,EP11_01,110,0,0
sub10,EP11_01,111,0,0
sub10,EP11_01,112,0,0
sub10,EP11_01,113,0,0
sub10,EP11_01,114,0,0
sub10,EP11_01,115,0,0
sub10,EP11_01,116,0,0
sub10,EP11_01,117,0,0
sub10,EP11_01,118,0,0
sub10,EP11_01,119,0,0
sub10,EP11_01,120,0,0
sub10,EP11_01,121,0,0
sub10,EP11_01,122,0,0
sub10,EP11_01,123,0,0
sub10,EP11_01,124,0,0
sub10,EP11_01,125,0,0
sub10,EP11_01,126,0,0
sub10,EP11_01,127,0,0
sub10,EP11_01,128,0,0
sub10,EP11_01,129,0,0
sub10,EP11_01,130,0,0
sub10,EP11_01,131,0,0
sub10,EP11_01,132,0,0
sub10,EP11_01,133,0,0
sub10,EP11_01,134,0,0
sub10,EP11_01,135,0,0
sub10,EP11_01,136,0,0
sub10,EP11_01,137,0,0
sub10,EP11_01,138,0,0
sub10,EP12_04,0,0,0
sub10,EP12_04,1,0,0
sub10,EP12_04,2,0,0
sub10,EP12_04,3,0,0
sub10,EP12_04,4,0,0
sub10,EP12_04,5,0,0
sub10,EP12_04,6,0,0
sub10,EP12_04,7,0,0
sub10,EP12_04,8,0,0
sub10,EP12_04,9,0,0
sub10,EP12_04,10,0,0
sub10,EP12_04,11,0,0
sub10,EP12_04,12,0,0
sub10,EP12_04,13,0,0
sub10,EP12_04,14,0,0
sub10,EP12_04,15,0,0
sub10,EP12_04,16,0,0
sub10,EP12_04,17,0,0
sub10,EP12_04,18,0,0
sub10,EP12_04,19,0,0
sub10,EP12_04,20,0,0
sub10,EP12_04,21,0,0
sub10,EP12_04,22,0,0
sub10,EP12_04,23,0,0
sub10,EP12_04,24,0,0
sub10,EP12_04,25,0,0
sub10,EP12_04,26,0,0
sub10,EP12_04,27,0,0
sub10,EP12_04,28,0,0
sub10,EP12_04,29,0,0
sub10,EP12_04,30,0,0
sub10,EP12_04,31,0,0
sub10,EP12_04,32,0,0
sub10,EP12_04,33,1,0
sub10,EP12_04,34,1,0
sub10,EP12_04,35,1,0
sub10,EP12_04,36,1,0
sub10,EP12_04,37,1,0
sub10,EP12_04,38,1,0
sub10,EP12_04,39,1,0
sub10,EP12_04,40,1,0
sub10,EP12_04,41,1,0
sub10,EP12_04,42,1,0
sub10,EP12_04,43,1,0
sub10,EP12_04,44,1,0
sub10,EP12_04,45,1,0
sub10,EP12_04,46,1,0
sub10,EP12_04,47,1,0
sub10,EP12_04,48,1,0
sub10,EP12_04,49,1,0
sub10,EP12_04,50,1,0
sub10,EP12_04,51,1,0
sub10,EP12_04,52,1,0
sub10,EP12_04,53,1,0
sub10,EP12_04,54,1,0
sub10,EP12_04,55,1,0
sub10,EP12_04,56,1,0
sub10,EP12_04,57,1,0
sub10,EP12_04,58,1,0
sub10,EP12_04,59,1,0
sub10,EP12_04,60,1,0
sub10,EP12_04,61,1,1
sub10,EP12_04,62,1,1
sub10,EP12_04,63,1,1
sub10,EP12_04,64,1,1
sub10,EP12_04,65,1,1
sub10,EP12_04,66,1,1
sub10,EP12_04,67,1,1
sub10,EP12_04,68,1,1
sub10,EP12_04,69,1,1
sub10,EP12_04,70,1,1
sub10,EP12_04,71,1,1
sub10,EP12_04,72,1,1
sub10,EP12_04,73,1,1
sub10,EP12_04,74,1,1
sub10,EP12_04,75,1,1
sub10,EP12_04,76,1,1
sub10,EP12_04,77,1,1
sub10,EP12_04,78,1,1
sub10,EP12_04,79,1,1
sub10,EP12_04,80,1,1
sub10,EP12_04,81,1,1
sub10,EP12_04,82,1,1
sub10,EP12_04,83,1,1
sub10,EP12_04,84,1,1
sub10,EP12_04,85,1,1
sub10,EP12_04,86,1,1
sub10,EP12_04,87,1,1
sub10,EP12_04,88,1,1
sub10,EP12_04,89,1,1
sub10,EP12_04,90,1,1
sub10,EP12_04,91,1,1
sub10,EP12_04,92,1,1
sub10,EP12_04,93,1,1
sub10,EP12_04,94,1,1
sub10,EP12_04,95,1,1
sub10,EP12_04,96,1,1
sub10,EP12_04,97,1,1
sub10,EP12_04,98,0,1
sub10,EP12_04,99,0,1
sub10,EP12_04,100,0,1
sub10,EP12_04,101,0,1
sub10,EP12_04,102,0,1
sub10,EP12_04,103,0,1
sub10,EP12_04,104,0,1
sub10,EP12_04,105,0,1
sub10,EP12_04,106,0,1
sub10,EP12_04,107,0,1
sub10,EP12_04,108,0,1
sub10,EP12_04,109,0,1
sub10,EP12_04,110,0,1
sub10,EP12_04,111,0,1
sub10,EP12_04,112,0,1
sub10,EP12_04,113,0,1
sub10,EP12_04,114,0,1
sub10,EP12_04,115,0,1
sub10,EP12_04,116,0,1
sub10,EP12_04,117,0,1
sub10,EP12_04,118,0,1
sub10,EP12_04,119,0,1
sub10,EP12_04,120,0,1
sub10,EP12_04,121,0,1
sub10,EP12_04,122,0,1
sub10,EP12_04,123,0,1
sub10,EP12_04,124,0,1
sub10,EP12_04,125,0,1
sub10,EP12_04,126,0,1
sub10,EP12_04,127,0,1
sub10,EP12_04,128,0,1
sub10,EP12_04,129,0,1
sub10,EP12_04,130,0,1
sub10,EP12_04,131,0,1
sub10,EP12_04,132,0,1
sub10,EP12_04,133,0,1
sub10,EP12_04,134,0,1
sub10,EP12_04,135,0,1
sub10,EP12_04,136,0,1
sub10,EP12_04,137,0,1
sub10,EP12_04,138,0,1
sub10,EP12_04,139,0,1
sub10,EP12_04,140,0,1
sub10,EP12_04,141,0,1
sub10,EP12_04,142,0,1
sub10,EP12_04,143,0,1
sub10,EP12_04,144,0,1
sub10,EP12_04,145,0,1
sub10,EP12_04,146,0,1
sub10,EP12_04,147,0,0
sub10,EP12_04,148,0,0
sub10,EP12_04,149,0,0
sub10,EP12_04,150,0,0
sub10,EP12_04,151,0,0
sub10,EP12_04,152,0,0
sub10,EP12_04,153,0,0
sub10,EP12_04,154,0,0
sub10,EP13_02f,0,0,0
sub10,EP13_02f,1,0,0
sub10,EP13_02f,2,0,0
sub10,EP13_02f,3,0,0
sub10,EP13_02f,4,0,0
sub10,EP13_02f,5,0,0
sub10,EP13_02f,6,0,0
sub10,EP13_02f,7,0,0
sub10,EP13_02f,8,0,0
sub10,EP13_02f,9,0,0
sub10,EP13_02f,10,0,0
sub10,EP13_02f,11,0,0
sub10,EP13_02f,12,0,0
sub10,EP13_02f,13,0,0
sub10,EP13_02f,14,0,0
sub10,EP13_02f,15,0,0
sub10,EP13_02f,16,0,0
sub10,EP13_02f,17,0,0
sub10,EP13_02f,18,0,0
sub10,EP13_02f,19,0,0
sub10,EP13_02f,20,0,0
sub10,EP13_02f,21,0,0
sub10,EP13_02f,22,0,0
sub10,EP13_02f,23,0,0
sub10,EP13_02f,24,0,0
sub10,EP13_02f,25,0,0
sub10,EP13_02f,26,0,0
sub10,EP13_02f,27,0,0
sub10,EP13_02f,28,0,0
sub10,EP13_02f,29,0,0
sub10,EP13_02f,30,0,0
sub10,EP13_02f,31,0,0
sub10,EP13_02f,32,0,0
sub10,EP13_02f,33,1,0
sub10,EP13_02f,34,1,0
sub10,EP13_02f,35,1,0
sub10,EP13_02f,36,1,0
sub10,EP13_02f,37,1,0
sub10,EP13_02f,38,1,0
sub10,EP13_02f,39,1,0
sub10,EP13_02f,40,1,0
sub10,EP13_02f,41,1,1
sub10,EP13_02f,42,1,1
sub10,EP13_02f,43,1,1
sub10,EP13_02f,44,1,1
sub10,EP13_02f,45,1,1
sub10,EP13_02f,46,1,1
sub10,EP13_02f,47,1,1
sub10,EP13_02f,48,1,1
sub10,EP13_02f,49,1,1
sub10,EP13_02f,50,1,1
sub10,EP13_02f,51,1,1
sub10,EP13_02f,52,1,1
sub10,EP13_02f,53,1,1
sub10,EP13_02f,54,1,1
sub10,EP13_02f,55,1,1
sub10,EP13_02f,56,1,1
sub10,EP13_02f,57,1,1
sub10,EP13_02f,58,1,1
sub10,EP13_02f,59,1,1
sub10,EP13_02f,60,1,1
sub10,EP13_02f,61,1,1
sub10,EP13_02f,62,1,1
sub10,EP13_02f,63,1,1
sub10,EP13_02f,64,1,1
sub10,EP13_02f,65,1,1
sub10,EP13_02f,66,1,1
sub10,EP13_02f,67,1,1
sub10,EP13_02f,68,1,1
sub10,EP13_02f,69,1,1
sub10,EP13_02f,70,1,1
sub10,EP13_02f,71,1,1
sub10,EP13_02f,72,1,1
sub10,EP13_02f,73,1,1
sub10,EP13_02f,74,1,1
sub10,EP13_02f,75,1,1
sub10,EP13_02f,76,1,1
sub10,EP13_02f,77,1,1
sub10,EP13_02f,78,1,1
sub10,EP13_02f,79,1,1
sub10,EP13_02f,80,1,1
sub10,EP13_02f,81,1,1
sub10,EP13_02f,82,1,1
sub10,EP13_02f,83,1,1
sub10,EP13_02f,84,1,1
sub10,EP13_02f,85,1,1
sub10,EP13_02f,86,1,1
sub10,EP13_02f,87,1,1
sub10,EP13_02f,88,1,1
sub10,EP13_02f,89,1,1
sub10,EP13_02f,90,1,1
sub10,EP13_02f,91,1,1
sub10,EP13_02f,92,1,1
sub10,EP13_02f,93,1,1
sub10,EP13_02f,94,1,1
sub10,EP13_02f,95,1,1
sub10,EP13_02f,96,1,1
sub10,EP13_02f,97,1,1
sub10,EP13_02f,98,0,1
sub10,EP13_02f,99,0,1
sub10,EP13_02f,100,0,1
sub10,EP13_02f,101,0,1
sub10,EP13_02f,102,0,1
sub10,EP13_02f,103,0,1
sub10,EP13_02f,104,0,1
sub10,EP13_02f,105,0,1
sub10,EP13_02f,106,0,1
sub10,EP13_02f,107,0,1
sub10,EP13_02f,108,0,1
sub10,EP13_02f,109,0,1
sub10,EP13_02f,110,0,1
sub10,EP13_02f,111,0,1
sub10,EP13_02f,112,0,1
sub10,EP13_02f,113,0,1
sub10,EP13_02f,114,0,1
sub10,EP13_02f,115,0,1
sub10,EP13_02f,116,0,1
sub10,EP13_02f,117,0,1
sub10,EP13_02f,118,0,1
sub10,EP13_02f,119,0,1
sub10,EP13_02f,120,0,1
sub10,EP13_02f,121,0,1
sub10,EP13_02f,122,0,1
sub10,EP13_02f,123,0,1
sub10,EP13_02f,124,0,1
sub10,EP13_02f,125,0,1
sub10,EP13_02f,126,0,1
sub10,EP13_02f,127,0,1
sub10,EP13_02f,128,0,1
sub10,EP13_02f,129,0,1
sub10,EP13_02f,130,0,1
sub10,EP13_02f,131,0,1
sub10,EP13_02f,132,0,0
sub10,EP13_02f,133,0,0
sub10,EP13_02f,134,0,0
sub10,EP13_02f,135,0,0
sub10,EP13_02f,136,0,0
sub10,EP13_02f,137,0,0
sub10,EP13_02f,138,0,0
sub10,EP13_02f,139,0,0
sub10,EP13_02f,140,0,0
sub10,EP13_02f,141,0,0
sub10,EP13_02f,142,0,0
sub10,EP13_02f,143,0,0
sub10,EP13_02f,144,0,0
sub10,EP13_02f,145,0,0
sub10,EP13_02f,146,0,0
sub10,EP13_02f,147,0,0
sub10,EP13_02f,148,0,0
sub10,EP13_02f,149,0,0
sub10,EP13_02f,150,0,0
sub10,EP13_02f,151,0,0
sub10,EP13_02f,152,0,0
sub10,EP13_02f,153,0,0
sub10,EP13_02f,154,0,0
sub10,EP13_02f,155,0,0
sub10,EP13_03f,0,0,0
sub10,EP13_03f,1,0,0
sub10,EP13_03f,2,0,0
sub10,EP13_03f,3,0,0
sub10,EP13_03f,4,0,0
sub10,EP13_03f,5,0,0
sub10,EP13_03f,6,0,0
sub10,EP13_03f,7,0,0
sub10,EP13_03f,8,0,0
sub10,EP13_03f,9,0,0
sub10,EP13_03f,10,0,0
sub10,EP13_03f,11,0,1
sub10,EP13_03f,12,0,1
sub10,EP13_03f,13,0,1
sub10,EP13_03f,14,0,1
sub10,EP13_03f,15,0,1
sub10,EP13_03f,16,0,1
sub10,EP13_03f,17,0,1
sub10,EP13_03f,18,0,1
sub10,EP13_03f,19,0,1
sub10,EP13_03f,20,0,1
sub10,EP13_03f,21,0,1
sub10,EP13_03f,22,0,1
sub10,EP13_03f,23,0,1
sub10,EP13_03f,24,0,1
sub10,EP13_03f,25,0,1
sub10,EP13_03f,26,0,1
sub10,EP13_03f,27,0,1
sub10,EP13_03f,28,0,1
sub10,EP13_03f,29,0,1
sub10,EP13_03f,30,0,1
sub10,EP13_03f,31,0,1
sub10,EP13_03f,32,0,1
sub10,EP13_03f,33,1,1
sub10,EP13_03f,34,1,1
sub10,EP13_03f,35,1,1
sub10,EP13_03f,36,1,1
sub10,EP13_03f,37,1,1
sub10,EP13_03f,38,1,1
sub10,EP13_03f,39,1,1
sub10,EP13_03f,40,1,1
sub10,EP13_03f,41,1,1
sub10,EP13_03f,42,1,1
sub10,EP13_03f,43,1,1
sub10,EP13_03f,44,1,1
sub10,EP13_03f,45,1,1
sub10,EP13_03f,46,1,1
sub10,EP13_03f,47,1,1
sub10,EP13_03f,48,1,1
sub10,EP13_03f,49,1,1
sub10,EP13_03f,50,1,1
sub10,EP13_03f,51,1,1
sub10,EP13_03f,52,1,1
sub10,EP13_03f,53,1,1
sub10,EP13_03f,54,1,1
sub10,EP13_03f,55,1,1
sub10,EP13_03f,56,1,1
sub10,EP13_03f,57,1,1
sub10,EP13_03f,58,1,1
sub10,EP13_03f,59,1,1
sub10,EP13_03f,60,1,1
sub10,EP13_03f,61,1,1
sub10,EP13_03f,62,1,1
sub10,EP13_03f,63,1,1
sub10,EP13_03f,64,1,1
sub10,EP13_03f,65,1,1
sub10,EP13_03f,66,1,1
sub10,EP13_03f,67,1,1
sub10,EP13_03f,68,1,1
sub10,EP13_03f,69,1,1
sub10,EP13_03f,70,1,1
sub10,EP13_03f,71,1,1
sub10,EP13_03f,72,1,1
sub10,EP13_03f,73,1,1
sub10,EP13_03f,74,1,1
sub10,EP13_03f,75,1,1
sub10,EP13_03f,76,1,1
sub10,EP13_03f,77,1,0
sub10,EP13_03f,78,1,0
sub10,EP13_03f,79,1,0
sub10,EP13_03f,80,1,0
sub10,EP13_03f,81,1,0
sub10,EP13_03f,82,1,0
sub10,EP13_03f,83,1,0
sub10,EP13_03f,84,1,0
sub10,EP13_03f,85,1,0
sub10,EP13_03f,86,1,0
sub10,EP13_03f,87,1,0
sub10,EP13_03f,88,1,0
sub10,EP13_03f,89,1,0
sub10,EP13_03f,90,1,0
sub10,EP13_03f,91,1,0
sub10,EP13_03f,92,1,0
sub10,EP13_03f,93,1,0
sub10,EP13_03f,94,1,0
sub10,EP13_03f,95,1,0
sub10,EP13_03f,96,1,0
sub10,EP13_03f,97,1,0
sub10,EP13_03f,98,0,0
sub10,EP13_03f,99,0,0
sub10,EP13_03f,100,0,0
sub10,EP13_03f,101,0,0
sub10,EP13_03f,102,0,0
sub10,EP13_03f,103,0,0
sub10,EP13_03f,104,0,0
sub10,EP13_03f,105,0,0
sub10,EP13_03f,106,0,0
sub10,EP13_03f,107,0,0
sub10,EP13_03f,108,0,0
sub10,EP13_03f,109,0,0
sub10,EP13_03f,110,0,0
sub10,EP13_03f,111,0,0
sub10,EP13_03f,112,0,0
sub10,EP13_03f,113,0,0
sub10,EP13_03f,114,0,0
sub10,EP13_03f,115,0,0
sub10,EP13_03f,116,0,0
sub10,EP13_03f,117,0,0
sub10,EP13_03f,118,0,0
sub10,EP13_03f,119,0,0
sub10,EP13_03f,120,0,0
sub10,EP13_03f,121,0,0
sub10,EP13_03f,122,0,0
sub10,EP13_03f,123,0,0
sub10,EP13_03f,124,0,0
sub10,EP13_03f,125,0,0
sub10,EP13_03f,126,0,0
sub10,EP13_03f,127,0,0
sub10,EP13_03f,128,0,0
sub10,EP13_03f,129,0,0
sub10,EP13_03f,130,0,0
sub10,EP13_03f,131,0,0
sub10,EP13_03f,132,0,0
sub10,EP13_03f,133,0,0
sub10,EP13_03f,134,0,0
sub10,EP13_03f,135,0,0
sub10,EP13_03f,136,0,0
sub10,EP13_03f,137,0,0
sub10,EP13_03f,138,0,0
sub10,EP13_03f,139,0,0
sub10,EP13_03f,140,0,0
sub10,EP13_03f,141,0,0
sub10,EP13_03f,142,0,0
sub10,EP13_03f,143,0,0
sub10,EP13_03f,144,0,0
sub10,EP13_03f,145,0,0
sub10,EP13_03f,146,0,0
sub10,EP13_03f,147,0,0
sub10,EP13_03f,148,0,0
sub10,EP13_03f,149,0,0
sub10,EP13_03f,150,0,0
sub10,EP13_03f,151,0,0
sub10,EP16_02f,0,0,0
sub10,EP16_02f,1,0,0
sub10,EP16_02f,2,0,0
sub10,EP16_02f,3,0,0
sub10,EP16_02f,4,0,0
sub10,EP16_02f,5,0,0
sub10,EP16_02f,6,0,0
sub10,EP16_02f,7,0,0
sub10,EP16_02f,8,0,0
sub10,EP16_02f,9,0,0
sub10,EP16_02f,10,0,0
sub10,EP16_02f,11,0,0
sub10,EP16_02f,12,0,0
sub10,EP16_02f,13,0,0
sub10,EP16_02f,14,0,0
sub10,EP16_02f,15,0,0
sub10,EP16_02f,16,0,0
sub10,EP16_02f,17,0,0
sub10,EP16_02f,18,0,0
sub10,EP16_02f,19,0,0
sub10,EP16_02f,20,0,0
sub10,EP16_02f,21,0,1
sub10,EP16_02f,22,0,1
sub10,EP16_02f,23,0,1
sub10,EP16_02f,24,0,1
sub10,EP16_02f,25,0,1
sub10,EP16_02f,26,0,1
sub10,EP16_02f,27,0,1
sub10,EP16_02f,28,0,1
sub10,EP16_02f,29,0,1
sub10,EP16_02f,30,0,1
sub10,EP16_02f,31,0,1
sub10,EP16_02f,32,0,1
sub10,EP16_02f,33,1,1
sub10,EP16_02f,34,1,1
sub10,EP16_02f,35,1,1
sub10,EP16_02f,36,1,1
sub10,EP16_02f,37,1,1
sub10,EP16_02f,38,1,1
sub10,EP16_02f,39,1,1
sub10,EP16_02f,40,1,1
sub10,EP16_02f,41,1,1
sub10,EP16_02f,42,1,1
sub10,EP16_02f,43,1,1
sub10,EP16_02f,44,1,1
sub10,EP16_02f,45,1,1
sub10,EP16_02f,46,1,1
sub10,EP16_02f,47,1,1
sub10,EP16_02f,48,1,1
sub10,EP16_02f,49,1,1
sub10,EP16_02f,50,1,1
sub10,EP16_02f,51,1,1
sub10,EP16_02f,52,1,1
sub10,EP16_02f,53,1,1
sub10,EP16_02f,54,1,1
sub10,EP16_02f,55,1,1
sub10,EP16_02f,56,1,1
sub10,EP16_02f,57,1,1
sub10,EP16_02f,58,1,1
sub10,EP16_02f,59,1,1
sub10,EP16_02f,60,1,1
sub10,EP16_02f,61,1,1
sub10,EP16_02f,62,1,1
sub10,EP16_02f,63,1,1
sub10,EP16_02f,64,1,1
sub10,EP16_02f,65,1,1
sub10,EP16_02f,66,1,1
sub10,EP16_02f,67,1,1
sub10,EP16_02f,68,1,1
sub10,EP16_02f,69,1,1
sub10,EP16_02f,70,1,1
sub10,EP16_02f,71,1,1
sub10,EP16_02f,72,1,1
sub10,EP16_02f,73,1,1
sub10,EP16_02f,74,1,1
sub10,EP16_02f,75,1,1
sub10,EP16_02f,76,1,1
sub10,EP16_02f,77,1,1
sub10,EP16_02f,78,1,1
sub10,EP16_02f,79,1,1
sub10,EP16_02f,80,1,1
sub10,EP16_02f,81,1,1
sub10,EP16_02f,82,1,1
sub10,EP16_02f,83,1,1
sub10,EP16_02f,84,1,1
sub10,EP16_02f,85,1,1
sub10,EP16_02f,86,1,1
sub10,EP16_02f,87,1,1
sub10,EP16_02f,88,1,1
sub10,EP16_02f,89,1,1
sub10,EP16_02f,90,1,1
sub10,EP16_02f,91,1,1
sub10,EP16_02f,92,1,1
sub10,EP16_02f,93,1,1
sub10,EP16_02f,94,1,1
sub10,EP16_02f,95,1,1
sub10,EP16_02f,96,1,1
sub10,EP16_02f,97,1,1
sub10,EP16_02f,98,0,1
sub10,EP16_02f,99,0,1
sub10,EP16_02f,100,0,1
sub10,EP16_02f,101,0,1
sub10,EP16_02f,102,0,1
sub10,EP16_02f,103,0,1
sub10,EP16_02f,104,0,1
sub10,EP16_02f,105,0,1
sub10,EP16_02f,106,0,1
sub10,EP16_02f,107,0,1
sub10,EP16_02f,108,0,1
sub10,EP16_02f,109,0,1
sub10,EP16_02f,110,0,1
sub10,EP16_02f,111,0,0
sub10,EP16_02f,112,0,0
sub10,EP16_02f,113,0,0
sub10,EP16_02f,114,0,0
sub10,EP16_02f,115,0,0
sub10,EP16_02f,116,0,0
sub10,EP16_02f,117,0,0
sub10,EP16_02f,118,0,0
sub10,EP16_02f,119,0,0
sub10,EP16_02f,120,0,0
sub10,EP16_02f,121,0,0
sub10,EP16_02f,122,0,0
sub10,EP16_02f,123,0,0
sub10,EP16_02f,124,0,0
sub10,EP16_02f,125,0,0
sub10,EP16_02f,126,0,0
sub10,EP16_02f,127,0,0
sub10,EP16_02f,128,0,0
sub10,EP16_02f,129,0,0
sub10,EP16_02f,130,0,0
sub10,EP16_02f,131,0,0
sub10,EP19_04f,0,0,0
sub10,EP19_04f,1,0,0
sub10,EP19_04f,2,0,0
sub10,EP19_04f,3,0,0
sub10,EP19_04f,4,0,0
sub10,EP19_04f,5,0,0
sub10,EP19_04f,6,0,0
sub10,EP19_04f,7,0,0
sub10,EP19_04f,8,0,0
sub10,EP19_04f,9,0,0
sub10,EP19_04f,10,0,0
sub10,EP19_04f,11,0,0
sub10,EP19_04f,12,0,0
sub10,EP19_04f,13,0,0
sub10,EP19_04f,14,0,0
sub10,EP19_04f,15,0,0
sub10,EP19_04f,16,0,0
sub10,EP19_04f,17,0,0
sub10,EP19_04f,18,0,0
sub10,EP19_04f,19,0,0
sub10,EP19_04f,20,0,0
sub10,EP19_04f,21,0,0
sub10,EP19_04f,22,0,0
sub10,EP19_04f,23,0,0
sub10,EP19_04f,24,0,0
sub10,EP19_04f,25,0,0
sub10,EP19_04f,26,0,0
sub10,EP19_04f,27,0,0
sub10,EP19_04f,28,0,0
sub10,EP19_04f,29,0,0
sub10,EP19_04f,30,0,0
sub10,EP19_04f,31,0,0
sub10,EP19_04f,32,0,0
sub10,EP19_04f,33,1,0
sub10,EP19_04f,34,1,0
sub10,EP19_04f,35,1,0
sub10,EP19_04f,36,1,0
sub10,EP19_04f,37,1,0
