1,2,3,4,5,6,7,8,9,10,11,12,Negative,Positive
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01562.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01563.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01564.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01565.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01566.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01567.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01568.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01569.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01570.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01571.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01572.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01573.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01584.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01585.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01586.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01587.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01588.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01589.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01590.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01591.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01592.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01593.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01594.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01595.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01619.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01620.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01621.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01622.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01623.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01624.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01625.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01626.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01627.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01628.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01629.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01630.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01822.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01823.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01824.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01825.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01826.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01827.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01828.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01829.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01830.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01831.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01832.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01833.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01858.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01859.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01860.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01861.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01862.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01863.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01864.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01865.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01866.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01867.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01868.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01869.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01911.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01912.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01913.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01914.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01915.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01916.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01917.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01918.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01919.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01920.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01921.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01922.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01953.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01954.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01955.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01956.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01957.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01958.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01959.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01960.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01961.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01962.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01963.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01964.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02034.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02035.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02036.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02037.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02038.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02039.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02040.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02041.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02042.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02043.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02044.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02045.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02052.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02053.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02054.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02055.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02056.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02057.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02058.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02059.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02060.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02061.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02062.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02063.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02103.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02104.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02105.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02106.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02107.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02108.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02109.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02110.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02111.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02112.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02113.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02114.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02148.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02149.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02150.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02151.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02152.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02153.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02154.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02155.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02156.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02157.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02158.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02159.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02170.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02171.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02172.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02173.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02174.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02175.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02176.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02177.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02178.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02179.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02180.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02181.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02212.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02213.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02214.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02215.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02216.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02217.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02218.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02219.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02220.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02221.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02222.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02223.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02337.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02338.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02339.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02340.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02341.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02342.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02343.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02344.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02345.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02346.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02347.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02348.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02378.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02379.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02380.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02381.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02382.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02383.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02384.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02385.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02386.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02387.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02388.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02389.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02429.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02430.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02431.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02432.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02433.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02434.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02435.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02436.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02437.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02438.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02439.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02440.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02446.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02447.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02448.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02449.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02450.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02451.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02452.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02453.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02454.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02455.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02456.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02457.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02530.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02531.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02532.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02533.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02534.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02535.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02536.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02537.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02538.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02539.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02540.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02541.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02563.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02564.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02565.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02566.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02567.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02568.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02569.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02570.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02571.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02572.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02573.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02574.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02601.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02602.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02603.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02604.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02605.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02606.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02607.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02608.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02609.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02610.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02611.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02612.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02633.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02634.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02635.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02636.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02637.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02638.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02639.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02640.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02641.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02642.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02643.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02644.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02673.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02674.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02675.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02676.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02677.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02678.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02679.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02680.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02681.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02682.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02683.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02684.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02712.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02713.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02714.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02715.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02716.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02717.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02718.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02719.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02720.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02721.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02722.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02723.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02815.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02816.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02817.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02818.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02819.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02820.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02821.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02822.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02823.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02824.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02825.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02826.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02833.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02834.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02835.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02836.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02837.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02838.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02839.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02840.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02841.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02842.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02843.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02844.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02889.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02890.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02891.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02892.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02893.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02894.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02895.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02896.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02897.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02898.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02899.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02900.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02910.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02911.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02912.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02913.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02914.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02915.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02916.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02917.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02918.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02919.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02920.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02921.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02955.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02956.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02957.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02958.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02959.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02960.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02961.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02962.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02963.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02964.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02965.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02966.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02996.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02997.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02998.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02999.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03000.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03001.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03002.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03003.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03004.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03005.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03006.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03007.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03086.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03087.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03088.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03089.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03090.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03091.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03092.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03093.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03094.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03095.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03096.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03097.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03117.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03118.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03119.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03120.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03121.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03122.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03123.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03124.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03125.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03126.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03127.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03128.jpg,9,3
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03169.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03170.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03171.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03172.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03173.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03174.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03175.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03176.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03177.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03178.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03179.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03180.jpg,9,3
