1,2,3,4,5,6,7,8,9,10,11,12,Negative,Positive
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01554.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01555.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01556.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01557.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01558.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01559.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01560.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01561.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01562.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01563.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01564.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01565.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01592.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01593.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01594.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01595.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01596.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01597.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01598.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01599.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01600.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01601.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01602.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01603.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01611.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01612.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01613.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01614.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01615.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01616.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01617.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01618.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01619.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01620.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01621.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01622.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01830.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01831.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01832.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01833.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01834.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01835.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01836.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01837.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01838.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01839.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01840.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01841.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01850.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01851.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01852.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01853.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01854.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01855.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01856.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01857.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01858.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01859.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01860.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01861.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01919.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01920.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01921.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01922.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01923.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01924.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01925.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01926.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01927.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01928.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01929.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01930.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01945.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01946.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01947.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01948.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01949.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01950.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01951.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01952.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01953.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01954.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01955.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01956.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02042.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02043.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02044.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02045.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02046.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02047.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02048.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02049.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02050.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02051.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02052.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02053.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02044.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02045.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02046.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02047.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02048.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02049.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02050.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02051.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02052.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02053.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02054.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02055.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02111.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02112.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02113.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02114.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02115.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02116.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02117.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02118.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02119.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02120.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02121.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02122.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02140.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02141.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02142.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02143.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02144.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02145.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02146.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02147.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02148.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02149.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02150.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02151.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02178.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02179.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02180.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02181.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02182.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02183.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02184.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02185.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02186.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02187.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02188.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02189.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02204.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02205.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02206.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02207.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02208.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02209.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02210.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02211.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02212.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02213.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02214.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02215.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02345.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02346.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02347.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02348.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02349.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02350.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02351.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02352.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02353.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02354.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02355.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02356.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02370.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02371.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02372.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02373.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02374.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02375.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02376.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02377.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02378.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02379.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02380.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02381.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02437.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02438.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02439.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02440.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02441.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02442.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02443.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02444.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02445.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02446.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02447.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02448.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02438.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02439.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02440.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02441.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02442.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02443.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02444.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02445.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02446.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02447.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02448.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02449.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02538.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02539.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02540.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02541.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02542.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02543.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02544.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02545.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02546.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02547.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02548.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02549.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02555.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02556.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02557.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02558.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02559.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02560.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02561.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02562.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02563.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02564.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02565.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02566.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02609.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02610.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02611.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02612.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02613.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02614.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02615.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02616.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02617.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02618.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02619.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02620.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02625.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02626.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02627.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02628.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02629.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02630.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02631.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02632.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02633.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02634.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02635.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02636.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02681.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02682.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02683.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02684.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02685.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02686.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02687.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02688.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02689.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02690.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02691.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02692.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02704.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02705.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02706.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02707.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02708.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02709.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02710.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02711.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02712.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02713.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02714.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02715.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02823.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02824.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02825.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02826.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02827.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02828.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02829.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02830.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02831.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02832.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02833.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02834.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02825.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02826.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02827.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02828.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02829.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02830.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02831.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02832.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02833.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02834.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02835.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02836.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02897.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02898.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02899.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02900.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02901.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02902.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02903.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02904.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02905.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02906.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02907.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02908.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02902.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02903.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02904.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02905.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02906.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02907.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02908.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02909.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02910.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02911.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02912.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02913.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02963.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02964.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02965.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02966.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02967.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02968.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02969.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02970.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02971.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02972.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02973.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02974.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02988.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02989.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02990.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02991.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02992.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02993.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02994.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02995.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02996.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02997.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02998.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02999.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03094.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03095.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03096.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03097.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03098.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03099.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03100.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03101.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03102.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03103.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03104.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03105.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03109.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03110.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03111.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03112.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03113.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03114.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03115.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03116.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03117.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03118.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03119.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03120.jpg,1,11
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03177.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03178.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03179.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03180.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03181.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03182.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03183.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03184.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03185.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03186.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03187.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03188.jpg,1,11
