1,2,3,4,5,6,7,8,9,10,11,12,Negative,Positive
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01558.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01559.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01560.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01561.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01562.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01563.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01564.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01565.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01566.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01567.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01568.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01569.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01588.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01589.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01590.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01591.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01592.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01593.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01594.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01595.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01596.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01597.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01598.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01599.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01615.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01616.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01617.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01618.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01619.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01620.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01621.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01622.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01623.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01624.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01625.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01626.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01826.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01827.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01828.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01829.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01830.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01831.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01832.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01833.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01834.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01835.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01836.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01837.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01854.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01855.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01856.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01857.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01858.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01859.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01860.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01861.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01862.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01863.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01864.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01865.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01915.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01916.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01917.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01918.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01919.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01920.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01921.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01922.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01923.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01924.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01925.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01926.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01949.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01950.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01951.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01952.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01953.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01954.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01955.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01956.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01957.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01958.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01959.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img01960.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02038.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02039.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02040.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02041.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02042.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02043.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02044.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02045.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02046.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02047.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02048.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02049.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02048.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02049.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02050.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02051.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02052.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02053.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02054.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02055.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02056.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02057.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02058.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02059.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02107.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02108.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02109.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02110.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02111.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02112.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02113.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02114.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02115.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02116.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02117.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02118.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02144.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02145.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02146.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02147.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02148.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02149.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02150.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02151.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02152.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02153.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02154.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02155.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02174.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02175.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02176.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02177.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02178.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02179.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02180.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02181.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02182.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02183.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02184.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02185.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02208.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02209.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02210.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02211.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02212.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02213.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02214.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02215.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02216.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02217.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02218.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02219.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02341.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02342.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02343.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02344.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02345.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02346.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02347.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02348.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02349.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02350.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02351.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02352.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02374.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02375.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02376.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02377.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02378.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02379.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02380.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02381.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02382.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02383.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02384.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02385.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02433.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02434.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02435.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02436.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02437.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02438.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02439.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02440.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02441.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02442.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02443.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02444.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02442.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02443.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02444.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02445.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02446.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02447.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02448.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02449.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02450.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02451.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02452.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02453.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02534.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02535.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02536.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02537.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02538.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02539.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02540.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02541.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02542.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02543.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02544.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02545.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02559.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02560.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02561.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02562.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02563.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02564.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02565.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02566.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02567.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02568.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02569.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02570.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02605.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02606.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02607.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02608.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02609.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02610.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02611.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02612.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02613.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02614.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02615.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02616.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02629.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02630.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02631.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02632.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02633.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02634.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02635.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02636.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02637.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02638.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02639.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02640.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02677.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02678.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02679.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02680.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02681.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02682.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02683.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02684.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02685.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02686.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02687.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02688.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02708.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02709.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02710.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02711.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02712.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02713.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02714.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02715.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02716.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02717.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02718.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02719.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02819.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02820.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02821.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02822.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02823.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02824.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02825.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02826.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02827.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02828.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02829.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02830.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02829.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02830.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02831.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02832.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02833.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02834.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02835.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02836.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02837.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02838.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02839.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02840.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02893.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02894.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02895.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02896.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02897.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02898.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02899.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02900.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02901.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02902.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02903.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02904.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02906.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02907.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02908.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02909.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02910.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02911.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02912.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02913.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02914.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02915.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02916.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02917.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02959.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02960.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02961.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02962.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02963.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02964.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02965.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02966.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02967.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02968.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02969.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02970.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02992.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02993.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02994.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02995.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02996.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02997.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02998.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img02999.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03000.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03001.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03002.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03003.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03090.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03091.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03092.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03093.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03094.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03095.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03096.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03097.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03098.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03099.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03100.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03101.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03113.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03114.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03115.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03116.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03117.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03118.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03119.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03120.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03121.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03122.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03123.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03124.jpg,5,7
D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03173.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03174.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03175.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03176.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03177.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03178.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03179.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03180.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03181.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03182.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03183.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S4\img03184.jpg,5,7
